LDCpointID,ProjectKey,PrimaryKey,DateVisited,Trt_Type_Major,Trt_Type_Sub,most_recent_comp,recent_trt_count
57655,BLM_AIM,20213033102704B1,2021-06-28,NA,NA,NA,NA
57656,BLM_AIM,20163033102512B2,2016-06-02,NA,NA,NA,NA
57658,BLM_AIM,20062011101878112020-09-01,2020-06-19,NA,NA,NA,NA
57659,BLM_AIM,20223033104213B2,2022-08-12,NA,NA,NA,NA
57660,BLM_AIM,MTC02000_2020_SiltyLoamy-2792019-09-01,2019-07-16,NA,NA,NA,NA
57661,BLM_AIM,17091410111790542017-09-01,2017-09-11,NA,NA,NA,NA
57664,BLM_AIM,20071610261713732020-09-01,2020-07-15,NA,NA,NA,NA
57665,BLM_AIM,MT_MCFO_LUP_2017_Unk_ESD-352_V12021-09-01,2021-06-28,NA,NA,NA,NA
57666,BLM_AIM,17072014040086862017-09-01,2017-07-23,NA,NA,NA,NA
57668,BLM_AIM,MT_NCMD_LUP_2022_MB-514_V12023-09-01,2023-09-01,NA,NA,NA,NA
57669,BLM_AIM,20203033104212B2,2020-07-19,NA,NA,NA,NA
57671,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-244_V12021-09-01,2021-07-07,NA,NA,NA,NA
57672,BLM_AIM,20071611223947882020-09-01,2020-07-15,NA,NA,NA,NA
57673,BLM_AIM,MT_NCMD_LUP_2022_MB-515_V12023-09-01,2023-09-02,NA,NA,NA,NA
57674,BLM_AIM,MT_MCFO-LUP-2017_SiltyLoamy-304_V12020-09-01,2020-07-01,NA,NA,NA,NA
57675,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-491_V12021-09-01,2021-09-04,NA,NA,NA,NA
57677,BLM_AIM,MTL00000_2018_GR-1082018-09-01,2018-06-25,NA,NA,NA,NA
57678,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-316_V12020-09-01,2020-07-27,NA,NA,NA,NA
57679,BLM_AIM,20153033102501B1,2015-09-19,NA,NA,NA,NA
57680,BLM_AIM,20153033102501B2,2015-09-19,NA,NA,NA,NA
57681,BLM_AIM,17062709212058002017-09-01,2017-06-26,NA,NA,NA,NA
57682,BLM_AIM,20143069104104B2,2014-06-04,NA,NA,NA,NA
57683,BLM_AIM,20143069104104B1,2014-06-04,NA,NA,NA,NA
57684,BLM_AIM,2007161044165222020-09-01,2020-07-15,NA,NA,NA,NA
57685,BLM_AIM,17063011034836002017-09-01,2017-06-27,NA,NA,NA,NA
57686,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-468_V12021-09-01,2021-07-23,NA,NA,NA,NA
57687,BLM_AIM,17062612321575812017-09-01,2017-06-25,NA,NA,NA,NA
57689,BLM_AIM,17072010435216592017-09-01,2017-07-17,NA,NA,NA,NA
57691,BLM_AIM,MT_NCMD_LUP_2022_GF-482_V12023-09-01,2023-08-30,NA,NA,NA,NA
57693,BLM_AIM,MT_BFO_LUP_2023_BFO2023-07_V12023-09-01,2023-08-01,NA,NA,NA,NA
57695,BLM_AIM,MT_NCMDO_LUP_2022_CC_443_V12022-09-01,2022-09-01,Prescribed Burn,Prescribed Burn,2018-08-03,1
57696,BLM_AIM,20213055102515B1,2021-07-07,NA,NA,NA,NA
57698,BLM_AIM,20123055050401R1,2013-07-16,NA,NA,NA,NA
57699,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-260_V12021-09-01,2021-07-07,NA,NA,NA,NA
57700,BLM_AIM,20153033102504B3,2015-09-19,NA,NA,NA,NA
57701,BLM_AIM,20213055102515B3,2021-07-07,NA,NA,NA,NA
57702,BLM_AIM,MT_MCFO_LUP_2022_MCFO2022_003_V12022-09-01,2022-07-20,NA,NA,NA,NA
57705,BLM_AIM,MT_NCMDO_LUP_2022_JM_491_V12022-09-01,2022-07-24,NA,NA,NA,NA
57706,BLM_AIM,MT_NDFO_LUP_2022_NDFO2022-25_V12023-09-01,2023-07-22,NA,NA,NA,NA
57707,BLM_AIM,20193033104219B1,2019-08-01,NA,NA,NA,NA
57708,BLM_AIM,17071816185461612017-09-01,2017-06-27,NA,NA,NA,NA
57709,BLM_AIM,MT_NDFO_LUP_2022_NDFO2022-33_V12023-09-01,2023-07-21,NA,NA,NA,NA
57711,BLM_AIM,MTC02000_2019_Clay-based-0272018-09-01,2018-07-12,NA,NA,NA,NA
57712,BLM_AIM,17082308421189772017-09-01,2017-08-21,NA,NA,NA,NA
57715,BLM_AIM,20173033102505B3,2017-06-18,NA,NA,NA,NA
57717,BLM_AIM,20070209471239352020-09-01,2020-07-01,NA,NA,NA,NA
57719,BLM_AIM,20143069104119B1,2014-06-05,NA,NA,NA,NA
57720,BLM_AIM,20062313561086082020-09-01,2020-06-22,NA,NA,NA,NA
57722,BLM_AIM,MT_NCMD_LUP_2022_CC-445_V12023-09-01,2023-09-01,NA,NA,NA,NA
57723,BLM_AIM,MT_NCMDO_LUP_2022_CC_445_V12022-09-01,2022-09-02,NA,NA,NA,NA
57724,BLM_AIM,20143069104119B2,2014-06-05,NA,NA,NA,NA
57726,BLM_AIM,20071710292429962020-09-01,2020-07-16,NA,NA,NA,NA
57727,BLM_AIM,20123069070401R3,2013-08-23,NA,NA,NA,NA
57728,BLM_AIM,MTC00000_2019_Grass-0942019-09-01,2019-07-10,NA,NA,NA,NA
57729,BLM_AIM,MTL00000_2017_GR-0402019-09-01,2019-06-03,NA,NA,NA,NA
57730,BLM_AIM,MT_MCFO_LUP_2022_MCFO2022_027_V12022-09-01,2022-07-24,NA,NA,NA,NA
57732,BLM_AIM,20123069070401R1,2013-08-23,NA,NA,NA,NA
57734,BLM_AIM,20163033104204B3,2016-07-09,NA,NA,NA,NA
57735,BLM_AIM,MT_NDFO_LUP_2022_NDFO2022-34_V12023-09-01,2023-07-23,NA,NA,NA,NA
57737,BLM_AIM,20071710150748172020-09-01,2020-07-16,NA,NA,NA,NA
57738,BLM_AIM,MT_NCMD_LUP_2022_CC-449_V12023-09-01,2023-08-31,NA,NA,NA,NA
57739,BLM_AIM,20062308212367742020-09-01,2020-06-22,NA,NA,NA,NA
57740,BLM_AIM,MTC02000_OverSample2018_SiltyLoamy-3152018-09-01,2018-08-25,NA,NA,NA,NA
57741,BLM_AIM,20071711561782632020-09-01,2020-07-16,NA,NA,NA,NA
57742,BLM_AIM,20070809170441532020-09-01,2020-07-07,NA,NA,NA,NA
57743,BLM_AIM,MT_MCFO_LUP_2023_MCFO2022-107_V12023-09-01,2023-07-09,NA,NA,NA,NA
57745,BLM_AIM,20070310384772782020-09-01,2020-07-02,NA,NA,NA,NA
57746,BLM_AIM,20071710273573172020-09-01,2020-07-16,NA,NA,NA,NA
57748,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_CrookedCreekUnitE-04_V12020-09-01,2020-06-14,NA,NA,NA,NA
57749,BLM_AIM,20070310524858202020-09-01,2020-07-02,NA,NA,NA,NA
57750,BLM_AIM,20070409182774182020-09-01,2020-07-03,NA,NA,NA,NA
57754,BLM_AIM,MT_North-Central-Montana-LUP-2017_RI-628_V12021-09-01,2021-06-10,NA,NA,NA,NA
57756,BLM_AIM,MT_MCFO_LUP_2022_MCFO2022_024_V12022-09-01,2022-07-23,NA,NA,NA,NA
57757,BLM_AIM,MT_MCFO_LUP_2023_MCFO2022-082_V12023-09-01,2023-07-08,NA,NA,NA,NA
57759,BLM_AIM,20070215310155282020-09-01,2020-07-01,NA,NA,NA,NA
57761,BLM_AIM,20071809520844302020-09-01,2020-07-17,NA,NA,NA,NA
57762,BLM_AIM,20183033102519B1,2018-05-31,NA,NA,NA,NA
57764,BLM_AIM,20183033102519B2,2018-05-31,NA,NA,NA,NA
57765,BLM_AIM,20070409315492412020-09-01,2020-07-03,NA,NA,NA,NA
57767,BLM_AIM,20071809164265262020-09-01,2020-07-17,NA,NA,NA,NA
57770,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_AlexCamp2015WF-01_V12020-09-01,2020-06-09,Prescribed Burn,Prescribed Burn,2016-07-28,1
57771,BLM_AIM,17022109520765342018-09-01,2018-09-19,NA,NA,NA,NA
57772,BLM_AIM,20113033070301R2,2011-09-16,NA,NA,NA,NA
57773,BLM_AIM,17082108312826962017-09-01,2017-08-15,NA,NA,NA,NA
57774,BLM_AIM,17021307374048982018-09-01,2018-09-19,NA,NA,NA,NA
57775,BLM_AIM,20143033102507B1,2014-09-18,NA,NA,NA,NA
57776,BLM_AIM,MT_NCMD_LUP_2022_GF-486_V12023-09-01,2023-09-13,NA,NA,NA,NA
57777,BLM_AIM,17021407443343562018-09-01,2018-09-19,NA,NA,NA,NA
57778,BLM_AIM,MT_LFO_LUP_2022_CCD-5_V12023-09-01,2023-06-21,Prescribed Burn,Prescribed Burn,2016-07-28,1
57779,BLM_AIM,17021011520652742018-09-01,2018-09-19,NA,NA,NA,NA
57780,BLM_AIM,17020912521987792018-09-01,2018-09-19,NA,NA,NA,NA
57782,BLM_AIM,20143033102507B2,2014-09-18,NA,NA,NA,NA
57783,BLM_AIM,17020910354964502018-09-01,2018-09-18,NA,NA,NA,NA
57784,BLM_AIM,20070209423438862020-09-01,2020-07-01,NA,NA,NA,NA
57787,BLM_AIM,20183069104106B2,2018-06-28,NA,NA,NA,NA
57788,BLM_AIM,MT_LFO_INT_2022_CrookedCreekUnitK_7_V12022-09-01,2022-05-26,Prescribed Burn,Prescribed Burn,2019-05-14,1
57789,BLM_AIM,MT_NCMD_LUP_2022_CC-447_V12023-09-01,2023-06-23,NA,NA,NA,NA
57790,BLM_AIM,20153069104117B1,2015-08-27,NA,NA,NA,NA
57791,BLM_AIM,20143055102611B2,2014-09-15,NA,NA,NA,NA
57792,BLM_AIM,20123033091301R3,2013-07-23,NA,NA,NA,NA
57793,BLM_AIM,20153069104117B2,2015-08-27,NA,NA,NA,NA
57794,BLM_AIM,MT_LFO_LUP_2022_CCD-6_V12023-09-01,2023-06-20,Prescribed Burn,Prescribed Burn,2018-05-17,1
57795,BLM_AIM,MT_NCMDO_LUP_2022_ACW_428_V12022-09-01,2022-08-31,NA,NA,NA,NA
57797,BLM_AIM,MT_Crooked-Creek-Unit-D-2021_Crooked-Creek-Unit-D-3_V12021-09-01,2021-07-10,Prescribed Burn,Prescribed Burn,2018-05-17,1
57798,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_CrookedCreekUnitD-2_V12020-09-01,2020-06-14,Prescribed Burn,Prescribed Burn,2018-05-17,1
57801,BLM_AIM,MT_Crooked-Creek-Unit-K-2021_Crooked-Creek-Unit-K-8_V12021-09-01,2021-07-10,Prescribed Burn,Prescribed Burn,2019-05-14,1
57802,BLM_AIM,MT_MCFO_LUP_2022_MCFO2022_045_V12022-09-01,2022-07-24,NA,NA,NA,NA
57803,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_CrookedCreekUnitD-1_V12020-09-01,2020-06-11,Prescribed Burn,Prescribed Burn,2018-05-17,1
57804,BLM_AIM,MT_MCFO-LUP-2017_SiltyLoamy-303_V12020-09-01,2020-07-27,NA,NA,NA,NA
57805,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_CrookedCreekUnitK-07_V12020-09-01,2020-06-10,NA,NA,NA,NA
57808,BLM_AIM,MT_MCFO-LUP-2017_Unk_ESD-348_V12020-09-01,2020-07-30,NA,NA,NA,NA
57809,BLM_AIM,MT_NCMDO_LUP_2022_CC_444_V12022-09-01,2022-05-26,Prescribed Burn,Prescribed Burn,2018-05-17,1
57810,BLM_AIM,20233069104120B2,2023-08-28,NA,NA,NA,NA
57813,BLM_AIM,20233069104120B3,2023-08-28,Prescribed Burn,Prescribed Burn,2018-05-17,1
57814,BLM_AIM,20233033102506B2,2023-07-21,NA,NA,NA,NA
57821,BLM_AIM,MT_LFO_INT_2022_CrookedCreekUnitD_4_V12022-09-01,2022-05-28,Prescribed Burn,Prescribed Burn,2018-05-17,1
57822,BLM_AIM,MTC02000_OverSample2018_Unk_ESD-3562018-09-01,2018-06-13,NA,NA,NA,NA
57823,BLM_AIM,MT_MCFO_LUP_2022_MCFO2022_051_V12022-09-01,2022-07-22,NA,NA,NA,NA
57824,BLM_AIM,20213027104813B2,2021-09-02,NA,NA,NA,NA
57825,BLM_AIM,MTL00000_2019_GR-1362019-09-01,2019-06-04,NA,NA,NA,NA
57826,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-461_V12020-09-01,2020-06-11,Prescribed Burn,Prescribed Burn,2016-07-28,1
57828,BLM_AIM,MT_MFO_LUP_2023_OH-002_V12023-09-01,2023-07-13,NA,NA,NA,NA
57829,BLM_AIM,17082810390033442017-09-01,2017-08-23,NA,NA,NA,NA
57830,BLM_AIM,20153033102718B2,2015-09-25,NA,NA,NA,NA
57831,BLM_AIM,MT_Crooked-Creek-Unit-F-2021_Crooked-Creek-Unit-F-8_V12021-09-01,2021-07-09,NA,NA,NA,NA
57832,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-200_V12020-09-01,2020-06-13,Prescribed Burn,Prescribed Burn,2018-05-17,1
57834,BLM_AIM,20153033102718B3,2015-09-25,NA,NA,NA,NA
57835,BLM_AIM,20163055102620B1,2016-07-12,NA,NA,NA,NA
57836,BLM_AIM,20163055102620B2,2016-07-12,NA,NA,NA,NA
57837,BLM_AIM,MT_MCFO-LUP-2017_Clay-based-059_V12020-09-01,2020-07-13,NA,NA,NA,NA
57838,BLM_AIM,20193069104114B1,2019-07-02,Prescribed Burn,Prescribed Burn,2018-05-17,1
57839,BLM_AIM,MTC02000_2018_Unk_ESD-3362018-09-01,2018-06-14,NA,NA,NA,NA
57841,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_CrookedCreekUnitF-5_V12020-09-01,2020-06-10,NA,NA,NA,NA
57842,BLM_AIM,20123033091201R2,2013-07-23,NA,NA,NA,NA
57844,BLM_AIM,20123033091201R1,2013-07-23,NA,NA,NA,NA
57845,BLM_AIM,20123069090501R1,2013-08-23,NA,NA,NA,NA
57846,BLM_AIM,MT_Crooked-Creek-Unit-F-2021_Crooked-Creek-Unit-F-7_V12021-09-01,2021-07-08,NA,NA,NA,NA
57847,BLM_AIM,20123069090501R3,2013-08-23,NA,NA,NA,NA
57850,BLM_AIM,MT_LFO-Random-Intensified-fuels-2020_CrookedCreekUnitF-6_V12020-09-01,2020-06-13,NA,NA,NA,NA
57851,BLM_AIM,17100315192547662017-09-01,2017-07-23,NA,NA,NA,NA
57854,BLM_AIM,MT_NCMDO_LUP_2022_CC_441_V12022-09-01,2022-09-03,NA,NA,NA,NA
57856,BLM_AIM,MT_MFO_LUP_2023_NA-001_V12023-09-01,2023-06-21,NA,NA,NA,NA
57858,BLM_AIM,MT_MCFO-LUP-2017_SiltyLoamy-296_V12020-09-01,2020-06-22,NA,NA,NA,NA
57859,BLM_AIM,20183033102610B1,2018-06-06,NA,NA,NA,NA
57866,BLM_AIM,20123033090601R3,2013-07-23,NA,NA,NA,NA
57867,BLM_AIM,20123069090401R2,2013-08-22,NA,NA,NA,NA
57868,BLM_AIM,20123033090601R1,2013-07-23,NA,NA,NA,NA
57869,BLM_AIM,20123069090401R1,2013-08-22,NA,NA,NA,NA
57870,BLM_AIM,MT_MCFO_LUP_2017_SandGravel-155_V12021-09-01,2021-06-25,NA,NA,NA,NA
57871,BLM_AIM,20203069104914B1,2020-07-29,NA,NA,NA,NA
57872,BLM_AIM,MT_North-Central-Montana-LUP-2017_MS-563_V12021-09-01,2021-07-08,NA,NA,NA,NA
57873,BLM_AIM,MT_North-Central-Montana-LUP-2017_MS-531_V12020-09-01,2020-06-15,NA,NA,NA,NA
57874,BLM_AIM,MTL00000_2017_GR-0242018-09-01,2018-07-24,NA,NA,NA,NA
57875,BLM_AIM,20203069104914B2,2020-07-29,NA,NA,NA,NA
57876,BLM_AIM,MT_MCFO_LUP_2017_Clay-based-078_V12021-09-01,2021-07-12,NA,NA,NA,NA
57877,BLM_AIM,MT_Ridgetop-2021_Ridgetop-1_V12021-09-01,2021-06-13,Prescribed Burn,Prescribed Burn,2020-08-20,1
57879,BLM_AIM,20173069104102B1,2017-07-19,NA,NA,NA,NA
57880,BLM_AIM,20173069104102B2,2017-07-19,NA,NA,NA,NA
57881,BLM_AIM,MT_MCFO_LUP_2017_Unk_ESD-364_V12021-09-01,2021-08-03,NA,NA,NA,NA
57882,BLM_AIM,MT_LFO_LUP_2022_RT-2_V12023-09-01,2023-08-05,Prescribed Burn,Prescribed Burn,2020-08-20,1
57884,BLM_AIM,MT_MFO_LUP_2023_NA-002_V12023-09-01,2023-07-18,NA,NA,NA,NA
57886,BLM_AIM,MTL00000_2018_GR-0722018-09-01,2018-07-23,NA,NA,NA,NA
57890,BLM_AIM,MT_NCMDO_LUP_2022_CC_440_V12022-09-01,2022-09-03,Prescribed Burn,Prescribed Burn,2020-08-20,1
57892,BLM_AIM,MT_NCMDO_LUP_2022_ACW_426_V12022-09-01,2022-08-30,NA,NA,NA,NA
57893,BLM_AIM,20203069104113B1,2020-07-29,NA,NA,NA,NA
57894,BLM_AIM,MT_NCMD_LUP_2022_CC-448_V12023-09-01,2023-08-06,NA,NA,NA,NA
57895,BLM_AIM,MT_MCFO-LUP-2017_SiltyLoamy-308_V12020-09-01,2020-07-29,NA,NA,NA,NA
57896,BLM_AIM,MT_NCMD_LUP_2022_CC-450_V12023-09-01,2023-08-04,NA,NA,NA,NA
57897,BLM_AIM,MT_LFO_INT_2022_Ridgetop_1_V12022-09-01,2022-05-27,Prescribed Burn,Prescribed Burn,2020-08-20,1
57900,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-228_V12021-09-01,2021-06-13,NA,NA,NA,NA
57901,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-272_V12021-09-01,2021-06-10,NA,NA,NA,NA
57902,BLM_AIM,20223069104111B1,2022-07-13,NA,NA,NA,NA
57905,BLM_AIM,17101108031462282017-09-01,2017-08-14,NA,NA,NA,NA
57906,BLM_AIM,MT_BFO-MFO-2020_GL-045_V12020-09-01,2020-08-18,NA,NA,NA,NA
57907,BLM_AIM,20223069104111B2,2022-07-13,NA,NA,NA,NA
57909,BLM_AIM,20153033102601B1,2015-09-26,NA,NA,NA,NA
57910,BLM_AIM,17080212345925282017-09-01,2017-07-18,NA,NA,NA,NA
57911,BLM_AIM,20153069104109B1,2015-08-11,NA,NA,NA,NA
57912,BLM_AIM,20153033102601B3,2015-09-26,NA,NA,NA,NA
57913,BLM_AIM,20183033102711B2,2018-07-25,NA,NA,NA,NA
57916,BLM_AIM,20183033102711B3,2018-07-25,NA,NA,NA,NA
57917,BLM_AIM,17081809535744952017-09-01,2017-08-14,NA,NA,NA,NA
57918,BLM_AIM,17080212503248902017-09-01,2017-07-19,NA,NA,NA,NA
57919,BLM_AIM,MTC02000_2020_Unk_ESD-3432019-09-01,2019-06-27,NA,NA,NA,NA
57920,BLM_AIM,20223027104807B1,2022-07-26,NA,NA,NA,NA
57921,BLM_AIM,20123027101501R1,2013-08-22,NA,NA,NA,NA
57922,BLM_AIM,20183027104812B2,2018-09-05,NA,NA,NA,NA
57923,BLM_AIM,MTC02000_2018_SiltyLoamy-2602018-09-01,2018-06-14,NA,NA,NA,NA
57924,BLM_AIM,20183069104112B3,2018-06-26,NA,NA,NA,NA
57925,BLM_AIM,MTC02000_2019_Shallow-1902018-09-01,2018-07-10,NA,NA,NA,NA
57926,BLM_AIM,20183027104812B3,2018-09-05,NA,NA,NA,NA
57927,BLM_AIM,20223027104807B2,2022-07-26,NA,NA,NA,NA
57928,BLM_AIM,MTC02000_2020_Unk_ESD-3442019-09-01,2019-06-27,NA,NA,NA,NA
57929,BLM_AIM,MTL00000_2019_WS-3812019-09-01,2019-06-15,NA,NA,NA,NA
57930,BLM_AIM,MTC02000_2019_Unk_ESD-3392018-09-01,2018-07-11,NA,NA,NA,NA
57931,BLM_AIM,MT_RavenFire-2021_RavenFire-1_V12021-09-01,2021-06-27,NA,NA,NA,NA
57932,BLM_AIM,MTL00000_2019_GR-1192019-09-01,2019-07-25,NA,NA,NA,NA
57933,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-450_V12020-09-01,2020-06-15,NA,NA,NA,NA
57934,BLM_AIM,MT_MCFO_LUP_2017_Unk_ESD-360_V12021-09-01,2021-08-04,NA,NA,NA,NA
57935,BLM_AIM,MT_UMRBNM_LUP_2022_GRMB_034_V22022-09-01,2022-08-31,NA,NA,NA,NA
57936,BLM_AIM,MTL0600_2019_GRMB-0342019-09-01,2019-08-23,NA,NA,NA,NA
57937,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-275_V12021-09-01,2021-06-11,NA,NA,NA,NA
57938,BLM_AIM,MT_NCMD_LUP_2022_WSMB-159_V22023-09-01,2023-08-30,NA,NA,NA,NA
57939,BLM_AIM,MTL0600_2019_WSMB-1592019-09-01,2019-08-24,NA,NA,NA,NA
57940,BLM_AIM,MT_NCMDO_LUP_2022_CC_442_V12022-09-01,2022-09-02,NA,NA,NA,NA
57942,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-259_V12021-09-01,2021-07-07,NA,NA,NA,NA
57943,BLM_AIM,20153033102619B3,2015-09-26,NA,NA,NA,NA
57945,BLM_AIM,MTL00000_2018_GR-0922019-09-01,2019-08-26,NA,NA,NA,NA
57946,BLM_AIM,MT_LFO_LUP_2022_MS-1_V12023-09-01,2023-08-03,NA,NA,NA,NA
57947,BLM_AIM,MT_LFO_LUP_2022_MS-2_V12023-09-01,2023-08-03,NA,NA,NA,NA
57948,BLM_AIM,20143027100118B2,2014-06-06,NA,NA,NA,NA
57949,BLM_AIM,MTL00000_2018_GR-0712019-09-01,2019-05-30,NA,NA,NA,NA
57950,BLM_AIM,17072807220247162017-09-01,2017-07-11,NA,NA,NA,NA
57951,BLM_AIM,MT_UMRBNM_LUP_2022_WSMB_151_V22022-09-01,2022-08-02,NA,NA,NA,NA
57952,BLM_AIM,MTL0600_2019_WSMB-1512019-09-01,2019-08-25,NA,NA,NA,NA
57953,BLM_AIM,20193027100114B1,2019-08-12,NA,NA,NA,NA
57954,BLM_AIM,MT_NCMD_LUP_2022_ACW-429_V12023-09-01,2023-07-22,NA,NA,NA,NA
57956,BLM_AIM,MT_NCMD_LUP_2022_S15-570_V12023-09-01,2023-08-17,NA,NA,NA,NA
57959,BLM_AIM,MTL00000_2018_WS-3652019-09-01,2019-06-13,NA,NA,NA,NA
57961,BLM_AIM,MTL0600_2020_GRMB-0462019-09-01,2019-08-25,NA,NA,NA,NA
57963,BLM_AIM,1706231033094702017-09-01,2017-06-20,NA,NA,NA,NA
57964,BLM_AIM,MT_NCMD_LUP_2022_GRMB-040_V22023-09-01,2023-08-19,Prescribed Burn,Prescribed Burn,2004-04-14,1
57965,BLM_AIM,MTL0600_2019_GRMB-0402019-09-01,2019-08-26,Prescribed Burn,Prescribed Burn,2004-04-14,1
57966,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-151_V12021-09-01,2021-08-06,NA,NA,NA,NA
57967,BLM_AIM,20213027104820B2,2021-09-02,NA,NA,NA,NA
57968,BLM_AIM,20153027104805B3,2015-08-24,NA,NA,NA,NA
57969,BLM_AIM,20213027104820B3,2021-09-02,NA,NA,NA,NA
57971,BLM_AIM,MT_NCMDO_LUP_2022_S15_567_V12022-09-01,2022-06-22,NA,NA,NA,NA
57972,BLM_AIM,MTL0600_2019_MSMB-0802019-09-01,2019-06-16,NA,NA,NA,NA
57973,BLM_AIM,MTL0600_2019_GRMB-0362019-09-01,2019-06-17,NA,NA,NA,NA
57974,BLM_AIM,MT_UMRBNM_LUP_2022_GRMB_036_V22022-09-01,2022-08-03,NA,NA,NA,NA
57976,BLM_AIM,MTL0600_2019_COMB-0032019-09-01,2019-06-14,NA,NA,NA,NA
57977,BLM_AIM,MT_NCMD_LUP_2022_COMB-003_V22023-09-01,2023-08-02,NA,NA,NA,NA
57978,BLM_AIM,20193027104819B2,2019-07-25,NA,NA,NA,NA
57979,BLM_AIM,17072809150062262017-09-01,2017-06-21,NA,NA,NA,NA
57980,BLM_AIM,20193027104819B3,2019-07-25,NA,NA,NA,NA
57981,BLM_AIM,MT_NCMD_LUP_2022_S15-568_V12023-09-01,2023-08-20,NA,NA,NA,NA
57983,BLM_AIM,16091315091419122016-09-01,2016-07-06,NA,NA,NA,NA
57984,BLM_AIM,MTL0600_2019_COMB-0072019-09-01,2019-06-15,NA,NA,NA,NA
57986,BLM_AIM,MTL00000_2018_WS-3612019-09-01,2019-06-13,NA,NA,NA,NA
57987,BLM_AIM,MT_North-Central-Montana-LUP-2017_RI-624_V12021-09-01,2021-08-18,NA,NA,NA,NA
57989,BLM_AIM,20123071030901B2,2013-07-21,NA,NA,NA,NA
57990,BLM_AIM,16092613094286932016-09-01,2016-08-01,NA,NA,NA,NA
57992,BLM_AIM,MT_NCMDO_LUP_2022_TF_811_V12022-09-01,2022-08-21,NA,NA,NA,NA
57993,BLM_AIM,MTL01000_2018_WS-3622019-09-01,2019-09-05,NA,NA,NA,NA
57994,BLM_AIM,20123071030901B1,2013-07-21,NA,NA,NA,NA
57996,BLM_AIM,20143071104016B1,2014-08-12,NA,NA,NA,NA
57998,BLM_AIM,20143071104016B2,2014-08-12,NA,NA,NA,NA
57999,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-215_V12021-09-01,2021-08-06,NA,NA,NA,NA
58000,BLM_AIM,MTL00000_2019_MS-5272019-09-01,2019-06-18,NA,NA,NA,NA
58001,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-490_V12021-09-01,2021-08-19,NA,NA,NA,NA
58002,BLM_AIM,202230105103903B1,2022-08-23,NA,NA,NA,NA
58003,BLM_AIM,20233055102413B3,2023-07-20,NA,NA,NA,NA
58004,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-469_V12021-09-01,2021-08-18,NA,NA,NA,NA
58005,BLM_AIM,20143027105105B1,2014-05-29,NA,NA,NA,NA
58006,BLM_AIM,20143027105105B2,2014-05-29,NA,NA,NA,NA
58009,BLM_AIM,201430105103907B1,2014-07-30,NA,NA,NA,NA
58011,BLM_AIM,MTL0600_2020_RIMB-1342019-09-01,2019-06-16,NA,NA,NA,NA
58012,BLM_AIM,201430105103907B2,2014-07-30,NA,NA,NA,NA
58013,BLM_AIM,MTL00000_2018_GR-0682018-09-01,2018-07-19,NA,NA,NA,NA
58017,BLM_AIM,20113055090301R1,2011-09-15,NA,NA,NA,NA
58018,BLM_AIM,MTL0600_2020_GRMB-0472019-09-01,2019-08-12,NA,NA,NA,NA
58019,BLM_AIM,20113027110901G2,2011-08-31,NA,NA,NA,NA
58020,BLM_AIM,20213071104615B1,2021-07-14,NA,NA,NA,NA
58021,BLM_AIM,202030105103914B1,2020-08-22,NA,NA,NA,NA
58022,BLM_AIM,MT_NCMDO_LUP_2022_TF_810_V12022-09-01,2022-06-09,NA,NA,NA,NA
58024,BLM_AIM,20213071104615B2,2021-07-14,NA,NA,NA,NA
58025,BLM_AIM,202030105103914B2,2020-08-22,NA,NA,NA,NA
58027,BLM_AIM,MT_NCMDO_LUP_2022_MLT_092_V12022-09-01,2022-07-28,NA,NA,NA,NA
58028,BLM_AIM,20163071104006B1,2016-06-07,NA,NA,NA,NA
58029,BLM_AIM,MTC02000_2019_SandGravel-1382018-09-01,2018-08-25,NA,NA,NA,NA
58030,BLM_AIM,MT_North-Central-Montana-LUP-2017_GR-132_V12020-09-01,2020-08-04,NA,NA,NA,NA
58031,BLM_AIM,20163071104006B2,2016-06-07,NA,NA,NA,NA
58033,BLM_AIM,MT_North-Central-Montana-LUP-2017_WS-386_V12021-09-01,2021-08-18,NA,NA,NA,NA
58034,BLM_AIM,MT_North-Central-Montana-LUP-2017_CO-453_V12020-09-01,2020-08-06,NA,NA,NA,NA
