ORIG_OID,OVERLAP_OID,ProjectKey,PrimaryKey,DateVisited
52725,1083,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gloam-104_V22021-09-01,2021-09-27
52726,1208,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gloam-105_V22021-09-01,2021-10-13
52727,1152,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gloam-106_V22021-09-01,2021-09-27
52728,964,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gloam-116_V22021-09-01,2021-10-06
52729,937,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-041_V22021-09-01,2021-08-16
52730,1450,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-042_V22021-09-01,2021-08-23
52731,1817,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-043_V22021-09-01,2021-11-18
52732,940,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-044_V22021-09-01,2021-09-29
52733,1555,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-045_V22021-09-01,2021-09-20
52734,1539,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-046_V22021-09-01,2021-08-11
52735,1825,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-047_V22021-09-01,2021-11-18
52736,1433,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-049_V22021-09-01,2021-12-06
52737,1181,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-050_V22021-09-01,2021-10-20
52738,1749,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-051_V22021-09-01,2021-10-19
52739,227,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-052_V22021-09-01,2021-10-03
52740,1210,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-054_V22021-09-01,2021-11-08
52741,365,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gravel-076_V22021-09-01,2021-11-03
52742,763,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gsand-142_V22021-09-01,2021-09-07
52743,287,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gsand-143_V22021-09-01,2021-10-03
52744,1375,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gsand-144_V22021-09-01,2021-09-26
52745,863,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gsand-146_V22021-09-01,2021-09-08
52746,1679,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gsand-147_V22021-09-01,2021-10-19
52747,1460,BLM_AIM,NM_LasCrucesDO_2016_LUP_Gsand-148_V22021-09-01,2021-12-06
52748,1393,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-186_V22021-09-01,2021-10-21
52749,1362,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-188_V22021-09-01,2021-10-06
52750,328,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-189_V22021-09-01,2021-11-18
52751,1588,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-190_V22021-09-01,2021-12-01
52752,1410,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-191_V22021-09-01,2021-08-12
52753,237,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-193_V22021-09-01,2021-08-24
52754,1469,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-195_V22021-09-01,2021-10-07
52755,105,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-196_V22021-09-01,2021-08-16
52756,543,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-197_V22021-09-01,2021-09-14
52757,1398,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-198_V22021-09-01,2021-09-15
52758,670,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-200_V22021-09-01,2022-02-15
52759,536,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-201_V22021-09-01,2021-09-15
52760,452,BLM_AIM,NM_LasCrucesDO_2016_LUP_Hills-232_V22021-09-01,2022-02-01
52761,1094,BLM_AIM,NM_LasCrucesDO_2016_LUP_IgMtn-251_V22021-09-01,2021-11-08
52762,976,BLM_AIM,NM_LasCrucesDO_2016_LUP_IgMtn-252_V22021-09-01,2021-10-13
52763,1179,BLM_AIM,NM_LasCrucesDO_2016_LUP_IgMtn-273_V22021-09-01,2021-11-29
52764,1100,BLM_AIM,NM_LasCrucesDO_2016_LUP_IgMtn-275_V22021-09-01,2021-11-08
52765,336,BLM_AIM,NM_LasCrucesDO_2016_LUP_Lime-291_V22021-09-01,2021-09-13
52766,1284,BLM_AIM,NM_LasCrucesDO_2016_LUP_Lime-293_V22021-09-01,2021-11-19
52767,1334,BLM_AIM,NM_LasCrucesDO_2016_LUP_Lime-294_V22021-09-01,2021-11-23
52768,1163,BLM_AIM,NM_LasCrucesDO_2016_LUP_Lime-295_V22021-09-01,2021-10-28
52769,814,BLM_AIM,NM_LasCrucesDO_2016_LUP_Lime-296_V22021-09-01,2021-09-23
52770,1477,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-331_V22021-09-01,2021-10-04
52771,1509,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-332_V22021-09-01,2021-09-23
52772,175,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-333_V22021-09-01,2021-09-22
52773,160,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-334_V22021-09-01,2021-09-21
52774,1383,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-335_V22021-09-01,2021-08-30
52775,1437,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-336_V22021-09-01,2021-11-03
52776,154,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-337_V22021-09-01,2021-09-22
52777,215,BLM_AIM,NM_LasCrucesDO_2016_LUP_Loam-338_V22021-09-01,2021-09-21
52778,757,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-376_V22021-09-01,2021-11-21
52779,570,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-377_V22021-09-01,2021-12-03
52780,455,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-378_V22021-09-01,2021-11-17
52781,428,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-379_V22021-09-01,2021-11-09
52782,389,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-380_V22021-09-01,2021-12-07
52783,624,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-381_V22021-09-01,2021-11-09
52784,503,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-382_V22021-09-01,2021-12-03
52785,166,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-383_V22021-09-01,2021-08-19
52786,309,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-384_V22021-09-01,2021-12-09
52787,825,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-385_V22021-09-01,2021-11-02
52788,490,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-386_V22021-09-01,2021-09-08
52789,115,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-387_V22021-09-01,2021-08-18
52790,601,BLM_AIM,NM_LasCrucesDO_2016_LUP_Mal-406_V22021-09-01,2022-01-12
52791,1311,BLM_AIM,NM_LasCrucesDO_2016_LUP_PTNM-431_V22021-09-01,2021-11-23
52792,1282,BLM_AIM,NM_LasCrucesDO_2016_LUP_PTNM-432_V22021-09-01,2022-01-11
52793,1355,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-461_V22021-09-01,2020-11-18
52794,181,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-462_V22021-09-01,2021-09-16
52795,295,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-463_V22021-09-01,2021-10-21
52796,1068,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-464_V22021-09-01,2021-08-12
52797,622,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-465_V22021-09-01,2021-12-02
52798,307,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-466_V22021-09-01,2021-08-24
52799,233,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-467_V22021-09-01,2021-09-20
52800,516,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-468_V22021-09-01,2021-11-02
52801,99,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-469_V22021-09-01,2021-08-26
52802,135,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-470_V22021-09-01,2021-08-26
52803,637,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-471_V22021-09-01,2021-08-25
52804,1166,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-472_V22021-09-01,2021-08-11
52805,92,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-473_V22021-09-01,2021-08-25
52806,217,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-474_V22021-09-01,2021-09-16
52807,1212,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-475_V22021-09-01,2021-11-15
52808,990,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-476_V22021-09-01,2021-09-30
52809,918,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-477_V22021-09-01,2021-10-15
52810,255,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-478_V22021-09-01,2021-08-25
52811,202,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-479_V22021-09-01,2021-11-22
52812,1215,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-480_V22021-09-01,2021-09-09
52813,407,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-481_V22021-09-01,2021-11-16
52814,190,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-482_V22021-09-01,2021-09-24
52815,141,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-483_V22021-09-01,2021-10-04
52816,465,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-484_V22021-09-01,2021-08-12
52817,313,BLM_AIM,NM_LasCrucesDO_2016_LUP_Sandy-521_V22021-09-01,2021-08-25
52818,464,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-546_V22021-09-01,2021-08-17
52819,239,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-547_V22021-09-01,2021-08-17
52820,145,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-548_V22021-09-01,2021-08-25
52821,731,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-549_V22021-09-01,2021-11-21
52822,846,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-550_V22021-09-01,2021-10-02
52823,65,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-551_V22021-09-01,2021-08-24
52824,414,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-552_V22021-09-01,2021-12-06
52825,924,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-553_V22021-09-01,2021-09-21
52826,744,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-554_V22021-09-01,2021-10-02
52827,178,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-555_V22021-09-01,2021-08-17
52828,352,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-556_V22021-09-01,2021-11-04
52829,480,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-557_V22021-09-01,2021-12-09
52830,113,BLM_AIM,NM_LasCrucesDO_2016_LUP_Shallow-576_V22021-09-01,2021-10-05
52831,1618,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-031_V12021-09-01,2021-11-05
52832,810,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-036_V12021-09-01,2021-10-19
52833,890,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-072_V12021-09-01,2021-10-19
52834,565,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-075_V12021-09-01,2021-09-10
52835,628,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-084_V12021-09-01,2021-11-03
52836,1720,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-095_V12021-09-01,2021-11-16
52837,908,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-100_V12021-09-01,2021-10-18
52838,2170,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-102_V12021-09-01,2021-10-26
52839,2371,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-106_V12021-09-01,2021-09-22
52840,426,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-107_V12021-09-01,2022-01-05
52841,598,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-109_V12021-09-01,2021-10-25
52842,1692,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-110_V12021-09-01,2021-09-23
52843,2004,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-111_V12021-09-01,2021-11-16
52844,57,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-112_V12021-09-01,2021-10-12
52845,1648,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-113_V12021-09-01,2021-12-07
52846,1109,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-114_V12021-09-01,2021-09-11
52847,953,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-115_V12021-09-01,2021-10-05
52848,532,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-117_V12021-09-01,2021-10-26
52849,722,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-119_V12021-09-01,2021-09-12
52850,349,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-121_V12021-09-01,2021-12-01
52851,376,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-123_V12021-09-01,2021-12-06
52852,224,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-124_V12021-09-01,2021-11-19
52853,579,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-125_V12021-09-01,2021-10-27
52854,1990,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-126_V12021-09-01,2021-09-21
52855,1498,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-129_V12021-09-01,2021-11-04
52856,686,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-130_V12021-09-01,2021-10-28
52857,2047,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-131_V12021-09-01,2021-11-16
52858,1156,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-132_V12021-09-01,2021-11-17
52859,1400,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-133_V12021-09-01,2021-11-10
52860,779,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-134_V12021-09-01,2021-11-22
52861,952,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-135_V12021-09-01,2021-09-11
52862,225,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-136_V12021-09-01,2021-12-05
52863,569,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-137_V12021-09-01,2021-09-09
52864,488,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-139_V12021-09-01,2021-09-08
52865,591,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-141_V12021-09-01,2021-10-27
52866,1624,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-142_V12021-09-01,2021-10-27
52867,770,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-143_V12021-09-01,2021-11-07
52868,37,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-144_V12021-09-01,2021-10-13
52869,1660,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-145_V12021-09-01,2021-11-30
52870,762,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-146_V12021-09-01,2021-10-19
52871,1882,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-147_V12021-09-01,2021-11-15
52872,733,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-148_V12021-09-01,2021-11-03
52873,1531,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-149_V12021-09-01,2021-11-10
52874,397,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-151_V12021-09-01,2021-12-06
52875,36,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-152_V12021-09-01,2021-10-14
52876,441,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-153_V12021-09-01,2021-12-13
52877,2172,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-154_V12021-09-01,2021-09-23
52878,904,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-155_V12021-09-01,2021-11-18
52879,11,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-156_V12021-09-01,2021-10-13
52880,633,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-157_V12021-09-01,2021-12-02
52881,1510,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-158_V12021-09-01,2021-11-05
52882,704,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-304_V12021-09-01,2022-01-18
52883,350,BLM_AIM,NM_LasCrucesDO_2019_LUP_MIMB-306_V12021-09-01,2022-01-27
52884,47,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_032_V12020-09-01,2020-11-06
52885,1717,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_033_V12020-09-01,2020-08-26
52886,2078,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_035_V12020-09-01,2020-10-18
52887,647,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_037_V12020-09-01,2020-12-16
52888,2333,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_038_V12020-09-01,2020-11-06
52889,423,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_039_V12020-09-01,2020-10-17
52890,73,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_040_V12020-09-01,2020-11-08
52891,283,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_041_V12020-09-01,2020-09-23
52892,2334,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_042_V12020-09-01,2020-11-05
52893,906,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_043_V12020-09-01,2020-10-06
52894,12,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_044_V12020-09-01,2020-11-04
52895,1587,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_046_V12020-09-01,2020-11-04
52896,1973,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_047_V12020-09-01,2020-10-14
52897,1667,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_049_V12020-09-01,2020-09-10
52898,914,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_051_V12020-09-01,2020-10-02
52899,269,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_053_V12020-09-01,2020-10-28
52900,2217,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_054_V12020-09-01,2020-11-04
52901,528,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_055_V12020-09-01,2020-10-02
52902,301,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_059_V12020-09-01,2020-10-05
52903,211,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_060_V12020-09-01,2020-10-04
52904,538,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_061_V12020-09-01,2020-10-26
52905,1980,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_062_V12020-09-01,2020-10-13
52906,1397,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_065_V12020-09-01,2020-08-31
52907,346,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_066_V12020-09-01,2020-10-29
52908,1982,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_067_V12020-09-01,2020-10-13
52909,698,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_073_V12020-09-01,2020-12-14
52910,2242,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_074_V12020-09-01,2020-11-03
52911,8,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_076_V12020-09-01,2020-11-04
52912,627,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_079_V12020-09-01,2020-10-01
52913,132,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_080_V12020-09-01,2020-10-03
52914,1686,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_081_V12020-09-01,2020-09-09
52915,1923,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_083_V12020-09-01,2020-10-12
52916,1523,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_085_V12020-09-01,2020-09-08
52917,2065,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_086_V12020-09-01,2020-10-16
52918,344,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_087_V12020-09-01,2020-10-15
52919,33,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_088_V12020-09-01,2020-11-03
52920,457,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_089_V12020-09-01,2020-09-22
52921,2143,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_090_V12020-09-01,2020-11-04
52922,793,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_091_V12020-09-01,2020-10-20
52923,19,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_092_V12020-09-01,2020-11-07
52924,432,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_093_V12020-09-01,2020-09-22
52925,1543,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_094_V12020-09-01,2020-11-05
52926,28,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_096_V12020-09-01,2020-11-05
52927,1647,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_097_V12020-09-01,2020-09-11
52928,884,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_098_V12020-09-01,2020-12-14
52929,2066,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_099_V12020-09-01,2020-10-17
52930,661,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_101_V12020-09-01,2020-12-15
52931,396,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_103_V12020-09-01,2020-10-16
52932,77,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_104_V12020-09-01,2020-12-14
52933,369,BLM_AIM,NM_LasCrucesMimbres2019_MIMB_105_V12020-09-01,2020-10-18
52934,2619,BLM_AIM,NM_LasCrucesTriCounty_2017_AHI_005_V12020-09-01,2020-09-22
52935,2224,BLM_AIM,NM_LasCrucesTriCounty_2017_AHI_006_V12020-09-01,2020-11-20
52936,2420,BLM_AIM,NM_LasCrucesTriCounty_2017_AHI_008_V12020-09-01,2020-09-23
52937,2138,BLM_AIM,NM_LasCrucesTriCounty_2017_AHI_009_V12020-09-01,2021-02-25
52938,574,BLM_AIM,NM_LasCrucesTriCounty_2017_BOO_057_V12020-09-01,2021-01-25
52939,859,BLM_AIM,NM_LasCrucesTriCounty_2017_BOO_058_V12020-09-01,2020-12-15
52940,795,BLM_AIM,NM_LasCrucesTriCounty_2017_BOO_059_V12020-09-01,2020-11-22
52941,657,BLM_AIM,NM_LasCrucesTriCounty_2017_BOO_061_V12020-09-01,2020-11-21
52942,230,BLM_AIM,NM_LasCrucesTriCounty_2017_BOO_062_V12020-09-01,2021-01-17
52943,305,BLM_AIM,NM_LasCrucesTriCounty_2017_BOO_063_V12020-09-01,2021-01-19
52944,2087,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_029_V12020-09-01,2020-12-08
52945,2109,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_030_V12020-09-01,2020-08-24
52946,2296,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_031_V12020-09-01,2020-08-26
52947,2380,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_032_V12020-09-01,2020-09-02
52948,2139,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_033_V12020-09-01,2020-12-09
52949,2053,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_034_V12020-09-01,2020-10-07
52950,2125,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_035_V12020-09-01,2021-02-19
52951,2112,BLM_AIM,NM_LasCrucesTriCounty_2017_BO_036_V12020-09-01,2020-10-09
52952,812,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_136_V12020-09-01,2021-01-20
52953,266,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_137_V12020-09-01,2020-11-19
52954,694,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_138_V12020-09-01,2020-12-02
52955,433,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_139_V12020-09-01,2021-01-21
52956,358,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_140_V12020-09-01,2020-11-20
52957,314,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_141_V12020-09-01,2021-01-16
52958,943,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_142_V12020-09-01,2021-01-23
52959,340,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_143_V12020-09-01,2021-01-16
52960,873,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_144_V12020-09-01,2021-01-20
52961,716,BLM_AIM,NM_LasCrucesTriCounty_2017_GRO_145_V12020-09-01,2020-12-14
52962,1818,BLM_AIM,NM_LasCrucesTriCounty_2017_GRS_167_V12020-09-01,2020-08-18
52963,1971,BLM_AIM,NM_LasCrucesTriCounty_2017_GRS_169_V12020-09-01,2020-08-13
52964,2461,BLM_AIM,NM_LasCrucesTriCounty_2017_GRS_170_V12020-09-01,2020-12-07
52965,2767,BLM_AIM,NM_LasCrucesTriCounty_2017_GRS_171_V12020-09-01,2020-10-24
52966,583,BLM_AIM,NM_LasCrucesTriCounty_2017_GRS_172_V12020-09-01,2020-08-26
52967,1857,BLM_AIM,NM_LasCrucesTriCounty_2017_GRS_173_V12020-09-01,2020-08-25
52968,2487,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_090_V12020-09-01,2020-10-06
52969,2282,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_091_V12020-09-01,2020-08-25
52970,2027,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_092_V12020-09-01,2020-09-13
52971,2392,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_093_V12020-09-01,2020-12-09
52972,1728,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_094_V12020-09-01,2020-08-20
52973,2343,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_095_V12020-09-01,2020-11-08
52974,1928,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_096_V12020-09-01,2020-08-24
52975,2051,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_097_V12020-09-01,2020-09-12
52976,2378,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_099_V12020-09-01,2020-08-31
52977,1989,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_100_V12020-09-01,2020-08-19
52978,2744,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_101_V12020-09-01,2020-10-25
52979,2618,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_102_V12020-09-01,2020-10-21
52980,2189,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_103_V12020-09-01,2021-02-03
52981,1779,BLM_AIM,NM_LasCrucesTriCounty_2017_GR_104_V12020-09-01,2021-02-07
52982,362,BLM_AIM,NM_LasCrucesTriCounty_2017_GU_190_V12020-09-01,2020-12-02
52983,1848,BLM_AIM,NM_LasCrucesTriCounty_2017_GU_191_V12020-09-01,2020-11-21
52984,2147,BLM_AIM,NM_LasCrucesTriCounty_2017_GU_192_V12020-09-01,2020-11-19
52985,2331,BLM_AIM,NM_LasCrucesTriCounty_2017_GU_193_V12020-09-01,2020-09-24
52986,2058,BLM_AIM,NM_LasCrucesTriCounty_2017_HI_213_V12020-09-01,2020-10-08
