PrimaryKey,ORIG_OID
1207121139244792012-09-01,993
12071216573440112012-09-01,994
12071307294964682012-09-01,995
12071308585425592012-09-01,996
12071511423367352012-09-01,997
12071616352075582012-09-01,998
12071707141894372012-09-01,999
12071707554479452012-09-01,1000
12071710283488242012-09-01,1001
12071712405825982012-09-01,1002
12071714425791252012-09-01,1003
12071715272692232012-09-01,1004
12071715404623002012-09-01,1005
12071716265773632012-09-01,1006
12071809154321042012-09-01,1007
12071812175222322012-09-01,1008
12071812531589322012-09-01,1009
12071812543592402012-09-01,1010
12071812573411062012-09-01,1011
12071812575491922012-09-01,1012
12071812580557252012-09-01,1013
1207181259159122012-09-01,1014
12071812592592222012-09-01,1015
12071812593494752012-09-01,1016
1207181259479132012-09-01,1017
12071813010239112012-09-01,1018
12071813025936682012-09-01,1019
12071817185896102012-09-01,1020
12071908041163462012-09-01,1021
12071908051034652012-09-01,1022
12071913185899812012-09-01,1023
12072317090334892012-09-01,1024
12072407342884812012-09-01,1025
12072414335397372012-09-01,1026
12072509093629882012-09-01,1027
12072514151544462012-09-01,1028
1207251449025752012-09-01,1029
12072516513337392012-09-01,1030
12072516513337392013-09-01,1031
12072516513337392014-09-01,1032
12072516524491612012-09-01,1033
12072516524491612013-09-01,1034
12072516524491612014-09-01,1035
12072516525681912012-09-01,1036
12072516525681912013-09-01,1037
12072516525681912014-09-01,1038
12072516532762352012-09-01,1039
12072516532762352013-09-01,1040
12072516532762352014-09-01,1041
12072516540765362012-09-01,1042
12072516540765362013-09-01,1043
12072516540765362014-09-01,1044
12072516542347482012-09-01,1045
12072516542347482013-09-01,1046
12072516542347482014-09-01,1047
12072516543831262012-09-01,1048
12072516543831262013-09-01,1049
12072516543831262014-09-01,1050
12072516551764102012-09-01,1051
12072516551764102013-09-01,1052
12072516551764102014-09-01,1053
12072516554317692012-09-01,1054
12072516554317692013-09-01,1055
12072516554317692014-09-01,1056
12072516560849672012-09-01,1057
12072516560849672013-09-01,1058
12072516560849672014-09-01,1059
12072516562519122012-09-01,1060
12072516562519122013-09-01,1061
12072516562519122014-09-01,1062
12072516571654622012-09-01,1063
12072516571654622013-09-01,1064
12072516571654622014-09-01,1065
12072516575777782012-09-01,1066
12072516575777782013-09-01,1067
12072516575777782014-09-01,1068
12072518020744922012-09-01,1069
12072608151918422012-09-01,1070
12072609332964582012-09-01,1071
12072613201320252012-09-01,1072
12072617240876752012-09-01,1073
12072707151736942012-09-01,1074
12072714315836492012-09-01,1075
12072715481630092012-09-01,1076
12072716343093752012-09-01,1077
12072808570249872012-09-01,1078
12072911401641222012-09-01,1079
12072915411644792012-09-01,1080
1207300840228402012-09-01,1081
12073012505188782012-09-01,1082
12073016061512122012-09-01,1083
12073108201260352012-09-01,1084
12073108201260352013-09-01,1085
12073108201260352014-09-01,1086
12073108202917342012-09-01,1087
12073108202917342013-09-01,1088
12073108202917342014-09-01,1089
12073110203886632012-09-01,1090
12073114052472702012-09-01,1091
12080115314845202012-09-01,1092
12080116445772602012-09-01,1093
12080116445772602013-09-01,1094
12080116445772602014-09-01,1095
12080116451114482012-09-01,1096
12080116451114482013-09-01,1097
12080116451114482014-09-01,1098
1208011645422542012-09-01,1099
1208011645422542013-09-01,1100
1208011645422542014-09-01,1101
12080116455997392012-09-01,1102
12080116455997392013-09-01,1103
12080116455997392014-09-01,1104
12080207145318642012-09-01,1105
12080210115139262012-09-01,1106
12080213594697592012-09-01,1107
12080312385283532012-09-01,1108
12080317255691142012-09-01,1109
1208031726547952012-09-01,1110
12080317410811452012-09-01,1111
12080317414574042012-09-01,1112
12080317421468512012-09-01,1113
12080511495310982012-09-01,1114
12080517062420002012-09-01,1115
12080609360892452012-09-01,1116
12080612143344782012-09-01,1117
12080613022724632012-09-01,1118
12080615265885122012-09-01,1119
12080615384034072012-09-01,1120
12080615464774682012-09-01,1121
12080616432331492012-09-01,1122
12080617083541292012-09-01,1123
12080708004419642012-09-01,1124
12080709371274462012-09-01,1125
12080709421618602012-09-01,1126
12080711111461892012-09-01,1127
12080711255422392012-09-01,1128
12080712213311052012-09-01,1129
12080712362685222012-09-01,1130
12080713014066592012-09-01,1131
12080714042364722012-09-01,1132
12080715200049052012-09-01,1133
12080716342770732012-09-01,1134
12080716401124922012-09-01,1135
12080719471164892012-09-01,1136
12080808124025232012-09-01,1137
12080809173269132012-09-01,1138
12080809575449132012-09-01,1139
12080810592934122012-09-01,1140
1208081150315612012-09-01,1141
12080811555340282012-09-01,1142
12080812492017782012-09-01,1143
12080813252216742012-09-01,1144
12080814310561542012-09-01,1145
1208081534014092012-09-01,1146
12080816172335332012-09-01,1147
12080816484181152012-09-01,1148
12080908024128862012-09-01,1149
12080909394826102012-09-01,1150
12080910231266292012-09-01,1151
12080911213991882012-09-01,1152
12080911591183272012-09-01,1153
12080916023346082012-09-01,1154
12081315444691342012-09-01,1155
12081408071512222012-09-01,1156
12081409013456282012-09-01,1157
12081409541814892012-09-01,1158
12081410353847282012-09-01,1159
12081411250073932012-09-01,1160
12081413241330042012-09-01,1161
12081414002090022012-09-01,1162
12081414553142412012-09-01,1163
12081414594656602012-09-01,1164
12081415504839082012-09-01,1165
12081416555189502012-09-01,1166
12081417424681772012-09-01,1167
12081507451948782012-09-01,1168
12081508355578962012-09-01,1169
12081508545052342012-09-01,1170
1208150919177482012-09-01,1171
12081509584088942012-09-01,1172
12081510124371652012-09-01,1173
12081510551180072012-09-01,1174
12081513185533002012-09-01,1175
1208151426244912012-09-01,1176
12081514263858962012-09-01,1177
12081514264241812012-09-01,1178
12081514265091932012-09-01,1179
12081514270982472012-09-01,1180
12081514273596542012-09-01,1181
12081514275617262012-09-01,1182
12081514283576182012-09-01,1183
12081514292016182012-09-01,1184
12081514294948002012-09-01,1185
12081515334678872012-09-01,1186
12081516512693052012-09-01,1187
12081517062325442012-09-01,1188
12081517212166582012-09-01,1189
12081608400880892012-09-01,1190
12081610200160712012-09-01,1191
12081615284299632012-09-01,1192
12081708314496922012-09-01,1193
12081713092588602012-09-01,1194
12081716324557202012-09-01,1195
12081717184092342012-09-01,1196
1208172012166782012-09-01,1197
12081916311514272012-09-01,1198
1208201110044522012-09-01,1199
12082014262274552012-09-01,1200
1208210746034132012-09-01,1201
12082115451936462012-09-01,1202
12082117061745142012-09-01,1203
12082208122511192012-09-01,1204
12082213131996362012-09-01,1205
12082215341194402012-09-01,1206
12082217365629552012-09-01,1207
12082307220640922012-09-01,1208
1208231218086342012-09-01,1209
12082313035653082012-09-01,1210
12082407313970182012-09-01,1211
12082412305263072012-09-01,1212
12082416030870532012-09-01,1213
12082507343036142012-09-01,1214
12082808185862472012-09-01,1215
12082808185862472013-09-01,1216
12082909314198412012-09-01,1217
12082915301714752012-09-01,1218
12082915493513232012-09-01,1219
12082915495686642012-09-01,1220
12082915504446442012-09-01,1221
12082915505933762012-09-01,1222
12082915514945872012-09-01,1223
12082915520057592012-09-01,1224
12082915530379822012-09-01,1225
12082915531750952012-09-01,1226
12082915540863692012-09-01,1227
12083008131411022012-09-01,1228
12083009071065212012-09-01,1229
12083010330178522012-09-01,1230
12083011284082582012-09-01,1231
12083012335556682012-09-01,1232
12083013374925632012-09-01,1233
12090411385950302012-09-01,1234
12090413230719712012-09-01,1235
12090415152272032012-09-01,1236
12090511540866202012-09-01,1237
12090611011369352012-09-01,1238
12090617281776672012-09-01,1239
12090617281776672013-09-01,1240
12090617281776672014-09-01,1241
12091009343440092012-09-01,1242
12091010535721952012-09-01,1243
12091011482114762012-09-01,1244
12091013341599972012-09-01,1245
12091013433318832012-09-01,1246
12091015093568802012-09-01,1247
1209101558072872012-09-01,1248
12091114352212852012-09-01,1249
12091117052715072012-09-01,1250
12091210585349392012-09-01,1251
1209121240434102012-09-01,1252
12091216195568412012-09-01,1253
12091309150113632012-09-01,1254
1209151232288962012-09-01,1255
12091516182225572012-09-01,1256
12091608560441902012-09-01,1257
12091708055392582012-09-01,1258
12091708395743552012-09-01,1259
12091710455699902012-09-01,1260
12091712015485572012-09-01,1261
1209171201548557_V22022-09-01,1262
12091712530289142012-09-01,1263
1209171253028914_V22022-09-01,1264
1209181247278892012-09-01,1265
12091909340732322012-09-01,1266
12091915522175412012-09-01,1267
12092009223646622012-09-01,1268
12092708471429792012-09-01,1269
12092709164885072012-09-01,1270
1209271040108242012-09-01,1271
12092711575569322012-09-01,1272
12092713082467102012-09-01,1273
12092714043247412012-09-01,1274
12092715030453182012-09-01,1275
12092716032232972012-09-01,1276
12100309415196112012-09-01,1277
12100312162549032012-09-01,1278
12100316331924472012-09-01,1279
12100316555572452012-09-01,1280
12100412273519212012-09-01,1281
12101109422794052012-09-01,1282
12101110083357402012-09-01,1283
1210111116105282012-09-01,1284
12101912263338532012-09-01,1285
12101913074921512012-09-01,1286
12101914580497872012-09-01,1287
12102207572382852012-09-01,1288
12102211233219762012-09-01,1289
12102212383796902012-09-01,1290
12102213111454832012-09-01,1291
12102213402566332012-09-01,1292
12102308061813232012-09-01,1293
12102314224447842012-09-01,1294
121030130239882012-09-01,1295
12103013565924392012-09-01,1296
12103107592463832012-09-01,1297
12103109501425902012-09-01,1298
1210311021279752012-09-01,1299
12103111473089032012-09-01,1300
1210311147308903_V22022-09-01,1301
12103113151533822012-09-01,1302
1210311315153382_V22022-09-01,1303
12103113523123972012-09-01,1304
12103114080466982012-09-01,1305
12110509281118362012-09-01,1306
12110509343238202012-09-01,1307
12110511043861332012-09-01,1308
12110511090046482012-09-01,1309
12110512160326902012-09-01,1310
12110513373866432012-09-01,1311
12110515092691762012-09-01,1312
123_2019-04-02_32.27537_-106.75035_l,1313
1282004-06-09,1314
1292004-06-09,1315
1302004-06-10,1316
13021911305569622013-09-01,1317
13022008210747972013-09-01,1318
13022014110620072013-09-01,1319
13022513522267102013-09-01,1320
13022607550745182013-09-01,1321
13022612333161642013-09-01,1322
13022708255998622013-09-01,1323
1302271348591842013-09-01,1324
13022807460665572013-09-01,1325
13030513342744032013-09-01,1326
13030608030446972013-09-01,1327
13030613253488722013-09-01,1328
13030707284516752013-09-01,1329
1303070959485562013-09-01,1330
13030713110540422013-09-01,1331
13031115452687572013-09-01,1332
13031208000316262013-09-01,1333
13031210535742332013-09-01,1334
13031214525518122013-09-01,1335
13031217274340412013-09-01,1336
13032012315189992013-09-01,1337
13032015552116892013-09-01,1338
13032107405291402013-09-01,1339
13032113364853662013-09-01,1340
13032117031921472013-09-01,1341
13032212553425702013-09-01,1342
13032215494897522013-09-01,1343
13032514054319362013-09-01,1344
13032608004334542013-09-01,1345
1303261039304432013-09-01,1346
13032707553062142013-09-01,1347
13032712424192532013-09-01,1348
13032807165424652013-09-01,1349
13040215283420982013-09-01,1350
13040316430191902013-09-01,1351
13040408014617792013-09-01,1352
13040711543086952013-09-01,1353
13040902402565842013-09-01,1354
13040922025637712013-09-01,1355
13041002573378502013-09-01,1356
13041023290144972013-09-01,1357
1304191524014182013-09-01,1358
1304291034187892013-09-01,1359
13042917425235062013-09-01,1360
13043010314394712013-09-01,1361
13043014112749322013-09-01,1362
13050107560613512013-09-01,1363
13050108281037642013-09-01,1364
1305011128273162013-09-01,1365
1305011128273162014-09-01,1366
1305011128273162015-09-01,1367
1305011136553192013-09-01,1368
1305011136553192014-09-01,1369
1305011136553192015-09-01,1370
13050111373215192013-09-01,1371
13050111373215192014-09-01,1372
13050111373215192015-09-01,1373
13050111390599062013-09-01,1374
13050111390599062014-09-01,1375
13050111390599062015-09-01,1376
13050111400474112013-09-01,1377
13050111400474112014-09-01,1378
13050111400474112015-09-01,1379
13050111415068222013-09-01,1380
13050111415068222014-09-01,1381
13050111415068222015-09-01,1382
13050111415068222016-09-01,1383
13050111463050792013-09-01,1384
13050111463050792014-09-01,1385
13050111463050792015-09-01,1386
13050111463050792021-09-01,1387
13050111485089052013-09-01,1388
13050111485089052014-09-01,1389
13050111485089052015-09-01,1390
13050111525437982013-09-01,1391
13050111525437982014-09-01,1392
13050111525437982015-09-01,1393
13050111543060512013-09-01,1394
13050111543060512014-09-01,1395
13050111543060512015-09-01,1396
13050111550819212013-09-01,1397
13050111550819212014-09-01,1398
13050111550819212015-09-01,1399
13050111553219652013-09-01,1400
13050111553219652014-09-01,1401
13050111553219652015-09-01,1402
13050112202396452013-09-01,1403
13050112202396452014-09-01,1404
13050112202396452015-09-01,1405
13050112221064002013-09-01,1406
13050112221064002014-09-01,1407
13050112221064002015-09-01,1408
13050112230517182013-09-01,1409
13050112230517182014-09-01,1410
13050112230517182015-09-01,1411
13050112294716922013-09-01,1412
13050112294716922014-09-01,1413
13050112294716922015-09-01,1414
13050112562326022013-09-01,1415
13050112562326022014-09-01,1416
13050112562326022015-09-01,1417
13050113055227432013-09-01,1418
13050113055227432014-09-01,1419
13050113055227432015-09-01,1420
13050113073692302013-09-01,1421
13050113073692302014-09-01,1422
13050113073692302015-09-01,1423
13050113115129442013-09-01,1424
13050113115129442014-09-01,1425
13050113115129442015-09-01,1426
13050113124075792013-09-01,1427
13050113124075792014-09-01,1428
13050113124075792015-09-01,1429
13050113150580962013-09-01,1430
13050113150580962014-09-01,1431
13050113150580962015-09-01,1432
13050113160295372013-09-01,1433
13050113160295372014-09-01,1434
13050113160295372015-09-01,1435
13050113173117732013-09-01,1436
13050113173117732014-09-01,1437
13050113173117732015-09-01,1438
13050113194224722013-09-01,1439
13050113194224722014-09-01,1440
13050113194224722015-09-01,1441
1305011321068372013-09-01,1442
1305011321068372014-09-01,1443
1305011321068372015-09-01,1444
13050113214259242013-09-01,1445
13050113214259242014-09-01,1446
13050113214259242015-09-01,1447
13050113240743642013-09-01,1448
13050113240743642014-09-01,1449
13050113240743642015-09-01,1450
13050113251574072013-09-01,1451
